id;date;career_switch;happiness_with_salary;happiness_with_work_life_balance;happiness_with_coworkers;happiness_with_management;happiness_with_upward_mobility;happiness_with_skills_development;career_switch_difficulty;gender;age;education;time;time_spent;current_role;other_role_specified;industry;other_industry_specified;low_range;high_range;salary_average;current_salary;location;other_location_specified;favourite_programming_language;other_programming_language;ethnicity;other_ethnicity_specified;important_needs;other_needs_specified
62a749ebd8c00e9f541efa36;2022-06-13;True;4;5;4;5;5;6;Difficult;Male;27;Bachelors;10:30;00:01:12;Other;Incident Manager;Telecommunication;NA;41,00;65,00;53,00;53000;India;NA;Python;NA;American Indian or Alaska Native;NA;Good Work/Life Balance;NA
62a74e28b4da29969c681108;2022-06-13;False;7;9;5;6;6;7;Easy;Male;27;Masters;10:48;00:01:34;Other;Product owner;Tech;NA;41,00;65,00;53,00;53000;United Kingdom;NA;Python;NA;White or Caucasian;NA;Other;The work
62a758185d257a28a312bc94;2022-06-13;False;8;7;6;7;8;10;Neither easy nor difficult;Male;24;Bachelors;11:30;00:02:45;Student/Looking/None;NA;Finance;NA;,00;40,00;20,00;20000;Other;Kenua;Python;NA;Other;African;Remote Work;NA
62a75a5418134ddc75d3d2f1;2022-06-13;True;9;9;9;9;8;8;Difficult;Male;42;PhD;11:40;00:00:43;Data Scientist;NA;Finance;NA;150,00;225,00;187,50;187500;United States;NA;R;NA;Asian or Asian American;NA;Better Salary;NA
62a75ed0f8f75616458a5d1a;2022-06-13;False;8;6;6;8;7;8;Neither easy nor difficult;Male;24;Bachelors;11:59;00:02:58;Other;Business Analyst;Tech;NA;41,00;65,00;53,00;53000;United States;NA;Python;NA;Hispanic or Latino;NA;Better Salary;NA
62a75f1b575fa3a5ae8e0010;2022-06-13;True;5;9;7;7;6;9;Easy;Male;23;Bachelors;12:00;00:01:08;Database Developer;NA;Tech;NA;,00;40,00;20,00;20000;India;NA;Python;NA;Asian or Asian American;NA;Better Salary;NA
62a764ffd8c00e9f541f3cc3;2022-06-13;False;7;9;8;8;4;2;Neither easy nor difficult;Male;26;Bachelors;12:25;00:01:21;Data Analyst;NA;Tech;NA;,00;40,00;20,00;20000;India;NA;Python;NA;Asian or Asian American;NA;Better Salary;NA
62a76c962e54c9003e588661;2022-06-13;False;5;6;6;2;2;3;Neither easy nor difficult;Male;32;Bachelors;12:57;00:02:01;Data Analyst;NA;Other;Home and living;41,00;65,00;53,00;53000;Other;Germany;Other;SQL;Black or African American;NA;Better Salary;NA
62a772da575fa3a5ae8e2a4a;2022-06-13;False;4;3;2;0;0;0;Neither easy nor difficult;Male;35;Bachelors;13:24;00:02:52;Other;Presales Engineer ;Telecommunication;NA;,00;40,00;20,00;20000;Other;Argentina ;Python;NA;White or Caucasian;NA;Good Work/Life Balance;NA
62a7738a2e54c9003e589598;2022-06-13;True;4;3;4;2;2;2;Easy;Male;41;High School;13:27;00:01:18;Data Analyst;NA;Healthcare;NA;106,00;125,00;115,50;115500;United States;NA;Python;NA;White or Caucasian;NA;Good Work/Life Balance;NA
62a77967f8d5efcc22fd4c81;2022-06-13;False;4;9;8;8;6;7;Neither easy nor difficult;Male;25;Masters;13:52;00:00:59;Other;Predictive Analyst;Education;NA;41,00;65,00;53,00;53000;United States;NA;Python;NA;White or Caucasian;NA;Better Salary;NA
62a77a37f8d5efcc22fd4e47;2022-06-13;True;0;0;0;0;0;0;Very Difficult;Female;28;Masters;13:56;00:01:04;Data Analyst;NA;Construction;NA;,00;40,00;20,00;20000;United States;NA;Python;NA;Asian or Asian American;NA;Better Salary;NA
62a77cb7b4da29969c68743a;2022-06-13;True;3;6;5;5;5;6;Neither easy nor difficult;Male;29;Bachelors;14:06;00:00:50;Data Analyst;NA;Agriculture;NA;41,00;65,00;53,00;53000;United States;NA;Python;NA;White or Caucasian;NA;Better Salary;NA
62a78743f8f75616458ab6bb;2022-06-13;False;8;10;6;7;8;8;Neither easy nor difficult;Male;19;High School;14:51;00:01:30;Student/Looking/None;NA;Telecommunication;NA;,00;40,00;20,00;20000;United States;NA;Python;NA;White or Caucasian;NA;Better Salary;NA
62a789015d257a28a3132977;2022-06-13;True;5;6;9;6;7;10;Neither easy nor difficult;Male;27;Bachelors;14:59;00:01:25;Data Analyst;NA;Other;Insurance ;41,00;65,00;53,00;53000;India;NA;Python;NA;Asian or Asian American;NA;Better Salary;NA
62a78f3bf408bae018f2ef51;2022-06-13;True;8;9;9;7;8;8;Neither easy nor difficult;Male;25;Bachelors;15:25;00:01:33;Student/Looking/None;NA;Finance;NA;,00;40,00;20,00;20000;Other;Other (Please Specify);Python;NA;White or Caucasian;NA;Better Salary;NA
62a7988bbae91e4b8b88b8ee;2022-06-13;True;6;10;10;10;10;8;Difficult;Female;26;Masters;16:05;00:01:46;Data Analyst;NA;Other;Non Profit Organization;41,00;65,00;53,00;53000;Canada;NA;Python;NA;Asian or Asian American;NA;Better Salary;NA
62a79c9c2e54c9003e58f0d5;2022-06-13;True;3;4;5;5;4;5;Difficult;Male;25;Bachelors;16:22;00:02:42;Data Analyst;NA;Healthcare;NA;,00;40,00;20,00;20000;Other;Spain;Python;NA;White or Caucasian;NA;Good Work/Life Balance;NA
62a7b0ae0f8c8599d5b51cd0;2022-06-13;True;6;6;9;9;10;10;Neither easy nor difficult;Male;25;Bachelors;17:48;00:00:50;Data Analyst;NA;Other;Manufacturing;,00;40,00;20,00;20000;Other;Portugal;Python;NA;White or Caucasian;NA;Remote Work;NA
62a7b283f8d5efcc22fdc189;2022-06-13;True;2;3;4;3;3;5;Neither easy nor difficult;Male;26;Bachelors;17:56;00:01:57;Data Analyst;NA;Healthcare;NA;,00;40,00;20,00;20000;Other;Liberia;R;NA;Black or African American;NA;Good Work/Life Balance;NA
62a7b296f8d5efcc22fdc1ef;2022-06-13;True;8;8;7;6;7;9;Neither easy nor difficult;Male;35;Bachelors;17:56;00:01:07;Data Analyst;NA;Education;NA;125,00;150,00;137,50;137500;United States;NA;Python;NA;White or Caucasian;NA;Good Culture;NA
62a7bd0e5d257a28a313855c;2022-06-13;True;6;7;7;6;7;6;Difficult;Male;29;Masters;18:41;00:01:23;Data Analyst;NA;Other;Retail;86,00;105,00;95,50;95500;United States;NA;Python;NA;Black or African American;NA;Remote Work;NA
62a7be5e5d257a28a313876a;2022-06-13;True;7;6;5;4;3;6;Neither easy nor difficult;Female;41;Associates;18:46;00:01:45;Data Analyst;NA;Tech;NA;86,00;105,00;95,50;95500;United States;NA;Python;NA;Hispanic or Latino;NA;Better Salary;NA
62a7ce44575fa3a5ae8ece5f;2022-06-13;False;0;6;4;5;2;4;Very Difficult;Female;22;Bachelors;19:54;00:01:15;Student/Looking/None;NA;Education;NA;,00;40,00;20,00;20000;United States;NA;Python;NA;Hispanic or Latino;NA;Remote Work;NA
62a7e1380f8c8599d5b55fcf;2022-06-13;True;2;6;6;4;3;3;Difficult;Male;35;Bachelors;21:15;00:02:30;Data Analyst;NA;Healthcare;NA;66,00;85,00;75,50;75500;United States;NA;Other;None;Hispanic or Latino;NA;Better Salary;NA
62a7e2d024a26260273e4448;2022-06-13;True;4;3;4;4;4;6;Very Difficult;Male;30;Bachelors;21:22;00:02:04;Data Analyst;NA;Finance;NA;66,00;85,00;75,50;75500;Other;SG;Python;NA;Asian or Asian American;NA;Better Salary;NA
62a7ed9c0f8c8599d5b57132;2022-06-13;False;4;6;3;2;3;3;Neither easy nor difficult;Male;37;Bachelors;22:08;00:01:13;Data Engineer;NA;Real Estate;NA;150,00;225,00;187,50;187500;Canada;NA;Python;NA;Asian or Asian American;NA;Good Culture;NA
62a7f09a0f8c8599d5b57526;2022-06-13;True;6;7;7;5;5;9;Difficult;Female;28;Masters;22:21;00:03:15;Data Analyst;NA;Other;Air transpo;66,00;85,00;75,50;75500;United States;NA;Python;NA;Black or African American;NA;Better Salary;NA
62a7fb02f8d5efcc22fe2486;2022-06-13;False;7;5;6;6;4;6;Neither easy nor difficult;Male;23;High School;23:05;00:00:58;Data Analyst;NA;Real Estate;NA;86,00;105,00;95,50;95500;United States;NA;Python;NA;White or Caucasian;NA;Good Culture;NA
62a816907dc029e2d6725a33;2022-06-14;False;3;4;8;5;5;3;Neither easy nor difficult;Male;26;High School;01:03;00:01:54;Student/Looking/None;NA;Finance;NA;,00;40,00;20,00;20000;United States;NA;Python;NA;Asian or Asian American;NA;Better Salary;NA
62a84764bc6861bf317d7b86;2022-06-14;False;2;4;4;3;4;4;Neither easy nor difficult;Male;25;Bachelors;04:31;00:01:22;Data Analyst;NA;Other;Distribution ;66,00;85,00;75,50;75500;Other;Australia;Python;NA;Native Hawaiian or other Pacific Islander;NA;Good Work/Life Balance;NA
62a84f9af408bae018f41e34;2022-06-14;False;0;1;2;1;1;1;Neither easy nor difficult;Male;23;Bachelors;05:06;00:01:27;Data Analyst;NA;Tech;NA;,00;40,00;20,00;20000;India;NA;Python;NA;Asian or Asian American;NA;Remote Work;NA
62a85803f8d5efcc22fea92f;2022-06-14;True;0;1;0;0;0;0;Neither easy nor difficult;Male;53;Bachelors;05:42;00:02:53;Student/Looking/None;NA;Other;None for now;,00;40,00;20,00;20000;Other;Nigeria;Other;None at the moment;Black or African American;NA;Good Culture;NA
62a8592f7dc029e2d672c0a8;2022-06-14;True;4;6;6;3;7;9;Neither easy nor difficult;Female;33;Bachelors;05:47;00:01:37;Data Engineer;NA;Tech;NA;,00;40,00;20,00;20000;Other;Romania;Python;NA;White or Caucasian;NA;Better Salary;NA
62a8643bcec54911e9d14297;2022-06-14;True;3;5;5;4;5;6;Difficult;Male;39;High School;06:34;00:04:29;Student/Looking/None;NA;Finance;NA;,00;40,00;20,00;20000;Other;Other (Please Specify);R;NA;Black or African American;NA;Better Salary;NA
62a8665c5d257a28a31474f7;2022-06-14;True;6;7;5;7;7;9;Difficult;Female;22;Bachelors;06:43;00:01:05;Data Analyst;NA;Healthcare;NA;,00;40,00;20,00;20000;United Kingdom;NA;Other;excel;White or Caucasian;NA;Better Salary;NA
62a868c5cf2555431737094b;2022-06-14;False;4;7;7;7;5;5;Easy;Male;24;Bachelors;06:53;00:01:34;Data Analyst;NA;Finance;NA;41,00;65,00;53,00;53000;Other;Germany;Python;NA;White or Caucasian;NA;Better Salary;NA
62a88e9ff8d5efcc22ff1eb6;2022-06-14;False;5;1;3;1;4;5;Difficult;Male;31;High School;09:35;00:01:36;Data Architect;NA;Other;Energy;86,00;105,00;95,50;95500;Canada;NA;Python;NA;White or Caucasian;NA;Good Work/Life Balance;NA
62a89e365d257a28a314fd36;2022-06-14;True;0;0;0;0;0;0;Very Difficult;Male;25;Bachelors;10:41;00:00:53;Data Analyst;NA;Other;Retails;,00;40,00;20,00;20000;Other;Aisa;Python;NA;Asian or Asian American;NA;Better Salary;NA
62a8b6ffbae91e4b8b8aa5c2;2022-06-14;False;4;7;7;6;6;6;Neither easy nor difficult;Male;25;Bachelors;12:27;00:02:07;Student/Looking/None;NA;Tech;NA;,00;40,00;20,00;20000;India;NA;R;NA;Asian or Asian American;NA;Better Salary;NA
62a8bf9e575fa3a5ae907617;2022-06-14;False;3;4;4;4;2;0;Neither easy nor difficult;Male;23;Bachelors;13:04;00:02:07;Data Analyst;NA;Tech;NA;,00;40,00;20,00;20000;India;NA;Python;NA;Asian or Asian American;NA;Good Work/Life Balance;NA
62a8cd29bc6861bf317ea9a2;2022-06-14;True;6;7;7;7;7;6;Neither easy nor difficult;Male;23;Bachelors;14:02;00:01:56;Other;Ads operations;Other;Digital Marketing ;41,00;65,00;53,00;53000;India;NA;Other;Sql;Asian or Asian American;NA;Other;Remote too
62a8f477f408bae018f5869d;2022-06-14;False;8;9;8;8;8;9;Difficult;Male;40;High School;16:49;00:01:35;Data Analyst;NA;Healthcare;NA;86,00;105,00;95,50;95500;United States;NA;Python;NA;White or Caucasian;NA;Better Salary;NA
62a8fcf5cf25554317384604;2022-06-14;False;5;6;6;2;0;4;Neither easy nor difficult;Male;29;Bachelors;17:26;00:02:02;Data Analyst;NA;Other;Homelessness;41,00;65,00;53,00;53000;United States;NA;C/C++;NA;Hispanic or Latino;NA;Better Salary;NA
62a8fe9abc6861bf317f0c01;2022-06-14;True;1;7;5;5;4;4;Difficult;Male;28;Bachelors;17:33;00:03:16;Data Analyst;NA;Tech;NA;,00;40,00;20,00;20000;India;NA;Python;NA;Other;South Indian ;Better Salary;NA
62a9024d18134ddc75d6e76d;2022-06-14;True;3;6;6;4;6;3;Very Easy;Female;28;Masters;17:49;00:01:44;Data Analyst;NA;Healthcare;NA;,00;40,00;20,00;20000;United Kingdom;NA;R;NA;Black or African American;NA;Better Salary;NA
62a95253bae91e4b8b8b91d9;2022-06-14;True;0;3;3;4;5;5;Difficult;Female;26;Masters;23:30;00:01:02;Student/Looking/None;NA;Telecommunication;NA;,00;40,00;20,00;20000;India;NA;Python;NA;Asian or Asian American;NA;Good Work/Life Balance;NA
62a960567dc029e2d6749dd8;2022-06-15;False;6;8;8;5;5;5;Neither easy nor difficult;Male;30;Masters;00:30;00:02:43;Data Engineer;NA;Construction;NA;41,00;65,00;53,00;53000;Other;Netherlands;Python;NA;White or Caucasian;NA;Better Salary;NA
62a9612bf8d5efcc22007c09;2022-06-15;True;5;9;7;9;8;9;Neither easy nor difficult;Male;27;Bachelors;00:33;00:01:26;Data Analyst;NA;Education;NA;66,00;85,00;75,50;75500;Other;Australia;Other;SQL;Asian or Asian American;NA;Better Salary;NA
62a962380f8c8599d5b7e3fb;2022-06-15;True;2;0;5;3;0;3;Very Difficult;Male;28;Bachelors;00:38;00:01:24;Data Analyst;NA;Other;Retail ;,00;40,00;20,00;20000;Other;Nigeria;Other;None;Black or African American;NA;Remote Work;NA
62a993537dc029e2d674e9b5;2022-06-15;False;3;3;5;3;3;4;Neither easy nor difficult;Female;38;Masters;04:07;00:02:08;Data Analyst;NA;Education;NA;66,00;85,00;75,50;75500;Other;Nigeria;Python;NA;Black or African American;NA;Good Work/Life Balance;NA
62a9bb81bc6861bf3180079c;2022-06-15;False;2;6;5;5;6;6;Easy;Male;22;Bachelors;06:59;00:01:56;Data Analyst;NA;Finance;NA;,00;40,00;20,00;20000;Other;Mexico;Python;NA;White or Caucasian;NA;Good Culture;NA
62a9c880f408bae018f6aa1b;2022-06-15;True;7;8;9;9;9;9;Difficult;Male;34;Bachelors;07:54;00:01:32;Data Analyst;NA;Other;Energy;86,00;105,00;95,50;95500;United States;NA;Python;NA;Hispanic or Latino;NA;Better Salary;NA
62a9e206f3072dd8926bce70;2022-06-15;False;3;8;8;5;7;9;Easy;Male;26;Bachelors;09:43;00:02:07;Data Analyst;NA;Tech;NA;,00;40,00;20,00;20000;Other;Indonesia;Python;NA;Asian or Asian American;NA;Better Salary;NA
62a9f0172e54c9003e5cdc25;2022-06-15;True;5;9;7;7;8;9;Neither easy nor difficult;Female;26;Bachelors;10:43;00:01:06;Data Analyst;NA;Tech;NA;66,00;85,00;75,50;75500;Canada;NA;Python;NA;Asian or Asian American;NA;Better Salary;NA
62a9f8a4cf2555431739d694;2022-06-15;False;10;10;10;9;9;10;Difficult;Male;25;Bachelors;11:20;00:01:23;Data Engineer;NA;Education;NA;66,00;85,00;75,50;75500;Other;Greece;Python;NA;Other;Greek;Remote Work;NA
62aa121dcec54911e9d446cc;2022-06-15;True;5;3;7;4;5;3;Easy;Male;34;Bachelors;13:08;00:03:23;Data Scientist;NA;Tech;NA;125,00;150,00;137,50;137500;United States;NA;Python;NA;Black or African American;NA;Other;Collaboration 
62aa1734f3072dd8926c4168;2022-06-15;True;7;10;10;10;4;5;Neither easy nor difficult;Female;32;Bachelors;13:30;00:03:51;Other;Power Bi Developer;Finance;NA;41,00;65,00;53,00;53000;Other;Poland;Other;DAX;Hispanic or Latino;NA;Good Work/Life Balance;NA
62aa21e218134ddc75d8be11;2022-06-15;False;2;2;2;2;2;2;Difficult;Male;24;Associates;14:16;00:01:15;Student/Looking/None;NA;Construction;NA;,00;40,00;20,00;20000;United States;NA;R;NA;Black or African American;NA;Better Salary;NA
62aa29852e54c9003e5d50b5;2022-06-15;True;7;3;3;2;5;9;Difficult;Male;26;Bachelors;14:48;00:06:20;Data Engineer;NA;Tech;NA;,00;40,00;20,00;20000;Other;Argentine;Python;NA;Hispanic or Latino;NA;Better Salary;NA
62aa2f44bc6861bf3180fd06;2022-06-15;True;4;7;5;6;4;6;Difficult;Female;32;Masters;15:13;00:02:00;Data Analyst;NA;Telecommunication;NA;41,00;65,00;53,00;53000;Other;Sweden;Other;Sql;Black or African American;NA;Better Salary;NA
62aa3454bae91e4b8b8d3249;2022-06-15;False;5;1;7;1;1;2;Neither easy nor difficult;Male;40;Masters;15:34;00:02:24;Data Scientist;NA;Tech;NA;41,00;65,00;53,00;53000;Other;Portugal;R;NA;White or Caucasian;NA;Good Work/Life Balance;NA
62aa34e8f3072dd8926c7d56;2022-06-15;False;0;7;1;6;0;0;Easy;Male;27;Bachelors;15:37;00:01:49;Data Analyst;NA;Other;Direct Marketing;,00;40,00;20,00;20000;United States;NA;Python;NA;Black or African American;NA;Better Salary;NA
62aa356ff8d5efcc22020832;2022-06-15;True;4;3;6;7;4;7;Easy;Male;28;Masters;15:39;00:01:03;Data Analyst;NA;Tech;NA;66,00;85,00;75,50;75500;United States;NA;R;NA;Black or African American;NA;Better Salary;NA
62aa3e6824a26260274264da;2022-06-15;True;1;9;5;5;1;1;Difficult;Male;30;Bachelors;16:17;00:02:13;Data Analyst;NA;Other;FMCG;,00;40,00;20,00;20000;Other;Nigeria;Python;NA;Other;Nigeria;Better Salary;NA
62aa4790f8d5efcc2202266e;2022-06-15;True;0;6;5;5;5;6;Difficult;Male;37;Bachelors;16:56;00:01:10;Data Analyst;NA;Other;Taking bootcamp;,00;40,00;20,00;20000;United States;NA;Python;NA;White or Caucasian;NA;Remote Work;NA
62aa5761bc6861bf318141fc;2022-06-15;False;7;7;5;5;0;0;Difficult;Male;32;Bachelors;18:04;00:02:35;Other;Software support;Tech;NA;41,00;65,00;53,00;53000;Other;Australia;JavaScript;NA;Asian or Asian American;NA;Good Culture;NA
62aa5c11f408bae018f7dec0;2022-06-15;True;9;7;10;10;5;8;Neither easy nor difficult;Male;24;Bachelors;18:24;00:02:20;Data Analyst;NA;Tech;NA;41,00;65,00;53,00;53000;Other;Saudi Arabia ;Python;NA;Other;Arab;Better Salary;NA
62aa956ef8d5efcc22028e3d;2022-06-15;True;6;7;7;7;5;6;Neither easy nor difficult;Male;39;Associates;22:29;00:02:50;Data Analyst;NA;Tech;NA;,00;40,00;20,00;20000;Other;Argentina;Python;NA;White or Caucasian;NA;Better Salary;NA
62aa95970a77c1a77f709268;2022-06-15;True;6;8;7;4;4;2;Easy;Male;34;Bachelors;22:29;00:06:15;Data Analyst;NA;Finance;NA;125,00;150,00;137,50;137500;Other;Australia;Python;NA;Asian or Asian American;NA;Other;Better Tech Stack
62aa98bfcf255543173adbdc;2022-06-15;False;5;6;10;7;3;3;Neither easy nor difficult;Male;27;Bachelors;22:43;00:01:38;Data Analyst;NA;Other;Space & Defense;41,00;65,00;53,00;53000;United States;NA;Python;NA;Black or African American;NA;Remote Work;NA
62aaa387f8d5efcc22029fcb;2022-06-15;True;7;7;4;7;7;7;Difficult;Male;54;High School;23:29;00:01:17;Data Analyst;NA;Healthcare;NA;66,00;85,00;75,50;75500;United States;NA;Other;SQL ;White or Caucasian;NA;Better Salary;NA
62aaa86bbae91e4b8b8dc832;2022-06-15;False;0;;;;;;Difficult;Female;20;Bachelors;23:50;00:01:50;Student/Looking/None;NA;Tech;NA;,00;40,00;20,00;20000;India;NA;Python;NA;Asian or Asian American;NA;Remote Work;NA
62aacd922e54c9003e5e33c2;2022-06-16;True;3;3;3;3;3;3;Neither easy nor difficult;Male;25;Masters;02:28;00:01:22;Student/Looking/None;NA;Finance;NA;,00;40,00;20,00;20000;India;NA;Other;SQL;Asian or Asian American;NA;Good Work/Life Balance;NA
62aaeecd0f8c8599d5ba6923;2022-06-16;False;7;7;2;2;7;9;Easy;Male;33;Bachelors;04:50;00:01:42;Student/Looking/None;NA;Tech;NA;,00;40,00;20,00;20000;India;NA;Python;NA;Asian or Asian American;NA;Good Work/Life Balance;NA
62aaf8397dc029e2d6773cde;2022-06-16;True;4;8;8;8;10;10;Very Easy;Male;30;Masters;05:30;00:01:17;Data Analyst;NA;Tech;NA;41,00;65,00;53,00;53000;United Kingdom;NA;Python;NA;White or Caucasian;NA;Remote Work;NA
62aaff342e54c9003e5e79b8;2022-06-16;True;0;4;2;0;1;3;Neither easy nor difficult;Male;31;High School;06:00;00:12:16;Student/Looking/None;NA;Tech;NA;,00;40,00;20,00;20000;Other;Niger;Python;NA;Black or African American;NA;Better Salary;NA
62ab0bdc575fa3a5ae9413e5;2022-06-16;True;5;6;5;6;2;1;Difficult;Male;22;Masters;06:54;00:02:11;Student/Looking/None;NA;Other;Automobile (cars);,00;40,00;20,00;20000;Other;France;Python;NA;Other;Arabian (from Maghreb);Remote Work;NA
62ab1cb0cec54911e9d5d187;2022-06-16;True;8;10;10;10;8;9;Neither easy nor difficult;Female;38;Bachelors;08:06;00:01:29;Data Analyst;NA;Tech;NA;66,00;85,00;75,50;75500;United States;NA;R;NA;Black or African American;NA;Remote Work;NA
62ab3e62bae91e4b8b8ebe14;2022-06-16;False;6;9;7;7;5;8;Neither easy nor difficult;Male;22;Bachelors;10:29;00:02:41;Data Analyst;NA;Other;Logistics;,00;40,00;20,00;20000;Other;Malaysia;Python;NA;Other;Malay;Good Work/Life Balance;NA
62ab6ab318134ddc75dabb09;2022-06-16;True;2;3;4;5;3;6;Very Easy;Male;33;Bachelors;13:38;00:01:20;Data Scientist;NA;Real Estate;NA;,00;40,00;20,00;20000;India;NA;Python;NA;Asian or Asian American;NA;Better Salary;NA
62ab83a7d8c00e9f54263d2e;2022-06-16;True;3;6;6;6;5;5;Neither easy nor difficult;Male;27;Bachelors;15:25;00:01:11;Data Analyst;NA;Tech;NA;41,00;65,00;53,00;53000;Canada;NA;Python;NA;White or Caucasian;NA;Better Salary;NA
62ab8bf65d257a28a319e9cb;2022-06-16;False;0;6;3;0;0;10;Neither easy nor difficult;Male;19;Bachelors;16:00;00:02:14;Data Analyst;NA;Tech;NA;,00;40,00;20,00;20000;Other;Algeria;R;NA;White or Caucasian;NA;Remote Work;NA
62abec6cf3072dd8926f2ad0;2022-06-16;False;1;6;2;5;1;0;Neither easy nor difficult;Male;24;Bachelors;22:52;00:01:24;Other;Investigation specialist;Other;Ecommerce;,00;40,00;20,00;20000;India;NA;Python;NA;Other;Indian;Better Salary;NA
62abee280f8c8599d5bc246d;2022-06-16;False;8;10;9;10;8;10;Very Easy;Female;58;Masters;22:59;00:03:50;Other;Director;Finance;NA;150,00;225,00;187,50;187500;United States;NA;Other;I do analysis and create presentations based on datasets provided by others;White or Caucasian;NA;Good Culture;NA
62acc1f0cf255543173e59f7;2022-06-17;False;2;2;5;6;6;3;Neither easy nor difficult;Male;22;Bachelors;14:03;00:01:38;Data Analyst;NA;Tech;NA;,00;40,00;20,00;20000;Other;Nigeria ;Python;NA;Black or African American;NA;Good Work/Life Balance;NA
62ace61d575fa3a5ae972d57;2022-06-17;False;4;4;4;4;3;4;Neither easy nor difficult;Male;26;Masters;16:37;00:01:26;Data Analyst;NA;Tech;NA;86,00;105,00;95,50;95500;Other;Ireland;Python;NA;Asian or Asian American;NA;Better Salary;NA
62acf0890f8c8599d5bdce87;2022-06-17;False;4;5;4;5;5;3;Easy;Female;31;Bachelors;17:22;00:02:06;Other;Data Manager;Tech;NA;41,00;65,00;53,00;53000;United Kingdom;NA;Other;Other;White or Caucasian;NA;Good Culture;NA
62ad591424a2626027471080;2022-06-18;False;2;2;4;5;1;1;Neither easy nor difficult;Male;23;High School;00:48;00:01:32;Data Analyst;NA;Agriculture;NA;41,00;65,00;53,00;53000;United States;NA;Python;NA;Hispanic or Latino;NA;Better Salary;NA
62ade22318134ddc75de385f;2022-06-18;False;7;10;10;10;7;8;Neither easy nor difficult;Female;31;Masters;10:33;00:01:20;Data Analyst;NA;Healthcare;NA;86,00;105,00;95,50;95500;United States;NA;Python;NA;Asian or Asian American;NA;Remote Work;NA
62adf26f18134ddc75de4bb4;2022-06-18;False;5;5;7;7;9;10;Difficult;Female;24;Bachelors;11:42;00:01:47;Student/Looking/None;NA;Construction;NA;66,00;85,00;75,50;75500;United States;NA;Other;Other;Asian or Asian American;NA;Better Salary;NA
62ae680024a2626027483ebc;2022-06-18;True;8;10;10;10;10;10;Neither easy nor difficult;Male;29;Bachelors;20:04;00:02:05;Other;Analytics Engineer;Finance;NA;41,00;65,00;53,00;53000;Other;Mexico;Python;NA;Hispanic or Latino;NA;Better Salary;NA
62aee103f8f756164595adb8;2022-06-19;True;7;8;9;8;9;10;Difficult;Male;26;Bachelors;04:40;00:01:20;Student/Looking/None;NA;Education;NA;,00;40,00;20,00;20000;Other;Indonesia;Python;NA;Asian or Asian American;NA;Good Work/Life Balance;NA
62af07be7dc029e2d67cc3c8;2022-06-19;True;3;9;9;9;9;9;Neither easy nor difficult;Male;20;High School;07:25;00:01:52;Student/Looking/None;NA;Other;Interning in Sciences, Weather and Meteorological data;,00;40,00;20,00;20000;India;NA;Python;NA;Asian or Asian American;NA;Better Salary;NA
62af10295d257a28a31e6ff8;2022-06-19;True;0;2;3;2;4;2;Neither easy nor difficult;Male;23;Bachelors;08:01;00:01:24;Data Analyst;NA;Education;NA;,00;40,00;20,00;20000;India;NA;Python;NA;Asian or Asian American;NA;Better Salary;NA
62af387018134ddc75df894e;2022-06-19;False;8;8;9;8;7;7;Neither easy nor difficult;Male;33;Masters;10:53;00:01:47;Data Analyst;NA;Tech;NA;106,00;125,00;115,50;115500;United States;NA;Python;NA;White or Caucasian;NA;Good Work/Life Balance;NA
62af49025d257a28a31eb2f1;2022-06-19;True;2;3;3;5;5;9;Easy;Male;26;Bachelors;12:04;00:01:40;Student/Looking/None;NA;Tech;NA;,00;40,00;20,00;20000;Other;Nigeria;Python;NA;Black or African American;NA;Remote Work;NA
62af53ce0f8c8599d5c04934;2022-06-19;True;3;9;8;8;6;6;Difficult;Male;27;Bachelors;12:50;00:03:57;Data Analyst;NA;Other;Consulting;,00;40,00;20,00;20000;India;NA;R;NA;Asian or Asian American;NA;Better Salary;NA
62af6371f8d5efcc2208e923;2022-06-19;False;0;8;8;8;8;8;Neither easy nor difficult;Male;22;Bachelors;13:57;00:02:21;Student/Looking/None;NA;Agriculture;NA;,00;40,00;20,00;20000;Other;uzb;Other;sql;Asian or Asian American;NA;Better Salary;NA
62af9ed7f3072dd892739279;2022-06-19;True;3;9;9;6;9;4;Easy;Male;23;Masters;18:10;00:02:06;Data Analyst;NA;Tech;NA;,00;40,00;20,00;20000;Other;Spain;Python;NA;White or Caucasian;NA;Better Salary;NA
62b152960f8c8599d5c31550;2022-06-21;True;3;6;7;5;4;4;Neither easy nor difficult;Male;28;Bachelors;01:09;00:01:54;Other;SAP Security Analyst;Other;Beverage and foods;,00;40,00;20,00;20000;Other;Mexico;Python;NA;Hispanic or Latino;NA;Better Salary;NA
62b16a5c5d257a28a321a74c;2022-06-21;False;7;5;4;6;4;5;Easy;Female;39;Masters;02:51;00:02:28;Data Analyst;NA;Finance;NA;41,00;65,00;53,00;53000;Other;Portugal;Other;SQL;White or Caucasian;NA;Good Work/Life Balance;NA
62b21d40bae91e4b8b985154;2022-06-21;False;3;2;5;3;3;4;Neither easy nor difficult;Male;37;Masters;15:34;00:03:25;Other;BI Manager;Other;Transportation;106,00;125,00;115,50;115500;United States;NA;Python;NA;White or Caucasian;NA;Better Salary;NA
